Timestamp,SystemCodeNumber,Capacity,Occupancy,OccupancyRate,QueueLength,TrafficLevel,IsSpecialDay,VehicleTypeWeight,Latitude,Longitude
2016-10-04 07:59:00,Others-CCCPS8,1322,445,0.33661119515885024,3,1,0,0.5,26.14754886,91.72799519
2016-10-04 08:25:00,Others-CCCPS8,1322,478,0.3615733736762481,2,0,0,1.5,26.14754886,91.72799519
2016-10-04 08:59:00,Others-CCCPS8,1322,518,0.3918305597579425,3,1,0,1.0,26.14754886,91.72799519
2016-10-04 09:32:00,Others-CCCPS8,1322,590,0.4462934947049924,3,0,0,0.5,26.14754886,91.72799519
2016-10-04 09:59:00,Others-CCCPS8,1322,657,0.4969742813918306,3,0,0,1.5,26.14754886,91.72799519
2016-10-04 10:26:00,Others-CCCPS8,1322,715,0.5408472012102874,3,0,0,1.0,26.14754886,91.72799519
2016-10-04 10:59:00,Others-CCCPS8,1322,791,0.5983358547655068,4,1,0,1.0,26.14754886,91.72799519
2016-10-04 11:25:00,Others-CCCPS8,1322,820,0.6202723146747352,5,1,0,1.5,26.14754886,91.72799519
2016-10-04 11:59:00,Others-CCCPS8,1322,836,0.632375189107413,8,2,0,1.0,26.14754886,91.72799519
2016-10-04 12:29:00,Others-CCCPS8,1322,836,0.632375189107413,9,2,0,1.0,26.14754886,91.72799519
2016-10-04 13:02:00,Others-CCCPS8,1322,810,0.6127080181543116,8,2,0,1.0,26.14754886,91.72799519
2016-10-04 13:29:00,Others-CCCPS8,1322,811,0.613464447806354,8,2,0,1.5,26.14754886,91.72799519
2016-10-04 14:02:00,Others-CCCPS8,1322,815,0.6164901664145235,4,1,0,1.5,26.14754886,91.72799519
2016-10-04 14:29:00,Others-CCCPS8,1322,793,0.5998487140695915,4,1,0,0.5,26.14754886,91.72799519
2016-10-04 14:57:00,Others-CCCPS8,1322,753,0.5695915279878971,4,1,0,0.5,26.14754886,91.72799519
2016-10-04 15:30:00,Others-CCCPS8,1322,716,0.5416036308623298,2,0,0,1.0,26.14754886,91.72799519
2016-10-04 16:04:00,Others-CCCPS8,1322,664,0.5022692889561271,2,0,0,0.5,26.14754886,91.72799519
2016-10-04 16:31:00,Others-CCCPS8,1322,618,0.46747352496217853,2,0,0,1.5,26.14754886,91.72799519
2016-10-05 07:57:00,Others-CCCPS8,1322,453,0.3426626323751891,2,0,0,1.0,26.14754886,91.72799519
2016-10-05 08:30:00,Others-CCCPS8,1322,487,0.36838124054462934,2,0,0,1.0,26.14754886,91.72799519
2016-10-05 09:04:00,Others-CCCPS8,1322,554,0.41906202723146746,2,0,0,0.5,26.14754886,91.72799519
2016-10-05 09:30:00,Others-CCCPS8,1322,626,0.4735249621785174,3,0,0,1.0,26.14754886,91.72799519
2016-10-05 10:04:00,Others-CCCPS8,1322,710,0.5370650529500757,3,0,0,1.0,26.14754886,91.72799519
2016-10-05 10:30:00,Others-CCCPS8,1322,761,0.575642965204236,4,1,0,1.0,26.14754886,91.72799519
2016-10-05 11:04:00,Others-CCCPS8,1322,792,0.5990922844175491,8,2,0,1.0,26.14754886,91.72799519
2016-10-05 11:30:00,Others-CCCPS8,1322,796,0.6021180030257186,6,1,0,0.5,26.14754886,91.72799519
2016-10-05 12:04:00,Others-CCCPS8,1322,809,0.6119515885022693,9,2,0,0.5,26.14754886,91.72799519
2016-10-05 12:30:00,Others-CCCPS8,1322,811,0.613464447806354,9,2,0,0.5,26.14754886,91.72799519
2016-10-05 12:57:00,Others-CCCPS8,1322,827,0.6255673222390318,9,2,0,0.5,26.14754886,91.72799519
2016-10-05 13:30:00,Others-CCCPS8,1322,824,0.6232980332829047,8,2,0,1.0,26.14754886,91.72799519
2016-10-05 13:57:00,Others-CCCPS8,1322,818,0.6187594553706506,6,1,0,0.5,26.14754886,91.72799519
2016-10-05 14:30:00,Others-CCCPS8,1322,794,0.6006051437216339,4,1,0,1.0,26.14754886,91.72799519
2016-10-05 14:57:00,Others-CCCPS8,1322,771,0.5832072617246596,5,1,0,1.5,26.14754886,91.72799519
2016-10-05 15:30:00,Others-CCCPS8,1322,708,0.5355521936459909,2,0,0,1.0,26.14754886,91.72799519
2016-10-05 16:04:00,Others-CCCPS8,1322,685,0.5181543116490166,3,1,0,1.0,26.14754886,91.72799519
2016-10-05 16:30:00,Others-CCCPS8,1322,632,0.47806354009077157,3,1,0,1.0,26.14754886,91.72799519
2016-10-06 07:57:00,Others-CCCPS8,1322,404,0.30559757942511345,1,0,0,0.5,26.14754886,91.72799519
2016-10-06 08:30:00,Others-CCCPS8,1322,461,0.348714069591528,2,0,0,1.0,26.14754886,91.72799519
2016-10-06 08:57:00,Others-CCCPS8,1322,493,0.3729198184568835,2,0,0,1.0,26.14754886,91.72799519
2016-10-06 09:30:00,Others-CCCPS8,1322,550,0.41603630862329805,2,0,0,1.0,26.14754886,91.72799519
2016-10-06 10:03:00,Others-CCCPS8,1322,621,0.4697428139183056,3,0,0,1.5,26.14754886,91.72799519
2016-10-06 10:30:00,Others-CCCPS8,1322,683,0.516641452344932,4,1,0,1.5,26.14754886,91.72799519
2016-10-06 10:57:00,Others-CCCPS8,1322,724,0.5476550680786687,6,2,0,1.5,26.14754886,91.72799519
2016-10-06 11:30:00,Others-CCCPS8,1322,749,0.5665658093797277,6,1,0,1.0,26.14754886,91.72799519
2016-10-06 12:04:00,Others-CCCPS8,1322,757,0.5726172465960666,9,2,0,0.5,26.14754886,91.72799519
2016-10-06 12:30:00,Others-CCCPS8,1322,777,0.5877458396369137,8,2,0,1.0,26.14754886,91.72799519
2016-10-06 12:57:00,Others-CCCPS8,1322,785,0.5937972768532527,9,2,0,1.0,26.14754886,91.72799519
2016-10-06 13:30:00,Others-CCCPS8,1322,779,0.5892586989409985,8,2,0,1.0,26.14754886,91.72799519
2016-10-06 13:57:00,Others-CCCPS8,1322,781,0.5907715582450832,5,1,0,1.0,26.14754886,91.72799519
2016-10-06 14:30:00,Others-CCCPS8,1322,736,0.556732223903177,4,1,0,0.5,26.14754886,91.72799519
2016-10-06 15:04:00,Others-CCCPS8,1322,721,0.5453857791225416,2,0,0,1.0,26.14754886,91.72799519
2016-10-06 15:31:00,Others-CCCPS8,1322,696,0.5264750378214826,3,0,0,0.5,26.14754886,91.72799519
2016-10-06 16:04:00,Others-CCCPS8,1322,656,0.4962178517397882,2,0,0,1.0,26.14754886,91.72799519
2016-10-06 16:30:00,Others-CCCPS8,1322,622,0.47049924357034795,2,1,0,1.0,26.14754886,91.72799519
2016-10-07 08:03:00,Others-CCCPS8,1322,390,0.2950075642965204,2,0,0,1.0,26.14754886,91.72799519
2016-10-07 08:30:00,Others-CCCPS8,1322,428,0.3237518910741301,3,1,0,1.0,26.14754886,91.72799519
2016-10-07 09:04:00,Others-CCCPS8,1322,489,0.3698940998487141,2,0,0,1.5,26.14754886,91.72799519
2016-10-07 09:30:00,Others-CCCPS8,1322,531,0.4016641452344932,2,0,0,0.5,26.14754886,91.72799519
2016-10-07 09:57:00,Others-CCCPS8,1322,578,0.4372163388804841,3,0,0,0.5,26.14754886,91.72799519
2016-10-07 10:30:00,Others-CCCPS8,1322,617,0.46671709531013617,4,1,0,1.0,26.14754886,91.72799519
2016-10-07 10:57:00,Others-CCCPS8,1322,643,0.4863842662632375,4,1,0,1.0,26.14754886,91.72799519
2016-10-07 11:30:00,Others-CCCPS8,1322,657,0.4969742813918306,6,1,0,0.5,26.14754886,91.72799519
2016-10-07 12:03:00,Others-CCCPS8,1322,697,0.527231467473525,9,2,0,1.0,26.14754886,91.72799519
2016-10-07 12:30:00,Others-CCCPS8,1322,696,0.5264750378214826,8,2,0,1.0,26.14754886,91.72799519
2016-10-07 13:04:00,Others-CCCPS8,1322,699,0.5287443267776096,8,2,0,1.0,26.14754886,91.72799519
2016-10-07 13:30:00,Others-CCCPS8,1322,684,0.5173978819969742,9,2,0,0.5,26.14754886,91.72799519
2016-10-07 14:03:00,Others-CCCPS8,1322,675,0.510590015128593,5,1,0,1.5,26.14754886,91.72799519
2016-10-07 14:30:00,Others-CCCPS8,1322,668,0.5052950075642966,5,1,0,1.0,26.14754886,91.72799519
2016-10-07 15:04:00,Others-CCCPS8,1322,624,0.4720121028744327,3,0,0,1.5,26.14754886,91.72799519
2016-10-07 15:30:00,Others-CCCPS8,1322,602,0.45537065052950076,3,0,0,1.0,26.14754886,91.72799519
2016-10-07 15:57:00,Others-CCCPS8,1322,564,0.4266263237518911,3,0,0,1.0,26.14754886,91.72799519
2016-10-07 16:30:00,Others-CCCPS8,1322,531,0.4016641452344932,2,0,0,1.0,26.14754886,91.72799519
2016-10-08 07:57:00,Others-CCCPS8,1322,299,0.22617246596066565,2,0,0,1.5,26.14754886,91.72799519
2016-10-08 08:30:00,Others-CCCPS8,1322,318,0.2405446293494705,2,0,0,1.0,26.14754886,91.72799519
