Timestamp,SystemCodeNumber,Capacity,Occupancy,OccupancyRate,QueueLength,TrafficLevel,IsSpecialDay,VehicleTypeWeight,Latitude,Longitude
2016-10-04 07:59:00,Others-CCCPS105a,2009,709,0.35291189646590343,2,0,0,1.0,26.14747299,91.72804914
2016-10-04 08:25:00,Others-CCCPS105a,2009,780,0.38825286212045795,3,1,0,1.0,26.14747299,91.72804914
2016-10-04 08:59:00,Others-CCCPS105a,2009,864,0.4300647088103534,2,0,0,1.0,26.14747299,91.72804914
2016-10-04 09:32:00,Others-CCCPS105a,2009,1004,0.4997511199601792,3,0,0,1.0,26.14747299,91.72804914
2016-10-04 09:59:00,Others-CCCPS105a,2009,1142,0.5684420109507218,3,0,0,1.0,26.14747299,91.72804914
2016-10-04 10:26:00,Others-CCCPS105a,2009,1245,0.6197112991538078,4,0,0,1.5,26.14747299,91.72804914
2016-10-04 10:59:00,Others-CCCPS105a,2009,1364,0.6789447486311598,5,1,0,0.5,26.14747299,91.72804914
2016-10-04 11:25:00,Others-CCCPS105a,2009,1424,0.7088103534096566,6,1,0,0.5,26.14747299,91.72804914
2016-10-04 11:59:00,Others-CCCPS105a,2009,1470,0.7317073170731707,6,1,0,0.5,26.14747299,91.72804914
2016-10-04 12:29:00,Others-CCCPS105a,2009,1484,0.7386759581881533,10,2,0,1.0,26.14747299,91.72804914
2016-10-04 13:02:00,Others-CCCPS105a,2009,1461,0.7272274763563962,8,2,0,0.5,26.14747299,91.72804914
2016-10-04 13:29:00,Others-CCCPS105a,2009,1459,0.726231956197113,8,2,0,1.0,26.14747299,91.72804914
2016-10-04 14:02:00,Others-CCCPS105a,2009,1452,0.7227476356396217,5,1,0,1.0,26.14747299,91.72804914
2016-10-04 14:29:00,Others-CCCPS105a,2009,1420,0.7068193130910901,7,2,0,0.5,26.14747299,91.72804914
2016-10-04 14:57:00,Others-CCCPS105a,2009,1346,0.6699850671976108,4,1,0,1.0,26.14747299,91.72804914
2016-10-04 15:30:00,Others-CCCPS105a,2009,1288,0.6411149825783972,3,0,0,0.5,26.14747299,91.72804914
2016-10-04 16:04:00,Others-CCCPS105a,2009,1175,0.584868093578895,3,0,0,0.5,26.14747299,91.72804914
2016-10-04 16:31:00,Others-CCCPS105a,2009,1089,0.5420607267297163,2,0,0,1.0,26.14747299,91.72804914
2016-10-05 07:57:00,Others-CCCPS105a,2009,735,0.36585365853658536,2,0,0,0.5,26.14747299,91.72804914
2016-10-05 08:30:00,Others-CCCPS105a,2009,817,0.4066699850671976,2,0,0,1.0,26.14747299,91.72804914
2016-10-05 09:04:00,Others-CCCPS105a,2009,949,0.4723743155798905,2,0,0,1.0,26.14747299,91.72804914
2016-10-05 09:30:00,Others-CCCPS105a,2009,1090,0.5425584868093579,3,1,0,1.0,26.14747299,91.72804914
2016-10-05 10:04:00,Others-CCCPS105a,2009,1246,0.6202090592334495,5,1,0,1.0,26.14747299,91.72804914
2016-10-05 10:30:00,Others-CCCPS105a,2009,1339,0.6665007466401195,4,1,0,1.0,26.14747299,91.72804914
2016-10-05 11:04:00,Others-CCCPS105a,2009,1411,0.7023394723743156,9,2,0,1.0,26.14747299,91.72804914
2016-10-05 11:30:00,Others-CCCPS105a,2009,1436,0.7147834743653559,7,1,0,0.5,26.14747299,91.72804914
2016-10-05 12:04:00,Others-CCCPS105a,2009,1459,0.726231956197113,6,1,0,0.5,26.14747299,91.72804914
2016-10-05 12:30:00,Others-CCCPS105a,2009,1472,0.732702837232454,9,2,0,1.0,26.14747299,91.72804914
2016-10-05 12:57:00,Others-CCCPS105a,2009,1490,0.741662518666003,7,1,0,1.5,26.14747299,91.72804914
2016-10-05 13:30:00,Others-CCCPS105a,2009,1462,0.7277252364360378,9,2,0,1.0,26.14747299,91.72804914
2016-10-05 13:57:00,Others-CCCPS105a,2009,1453,0.7232453957192633,6,1,0,1.0,26.14747299,91.72804914
2016-10-05 14:30:00,Others-CCCPS105a,2009,1414,0.7038327526132404,7,2,0,0.5,26.14747299,91.72804914
2016-10-05 14:57:00,Others-CCCPS105a,2009,1355,0.6744649079143853,5,1,0,0.5,26.14747299,91.72804914
2016-10-05 15:30:00,Others-CCCPS105a,2009,1263,0.6286709805873569,3,0,0,0.5,26.14747299,91.72804914
2016-10-05 16:04:00,Others-CCCPS105a,2009,1198,0.5963165754106521,2,0,0,1.0,26.14747299,91.72804914
