Timestamp,SystemCodeNumber,Capacity,Occupancy,OccupancyRate,QueueLength,TrafficLevel,IsSpecialDay,VehicleTypeWeight,Latitude,Longitude
2016-10-04 07:59:00,Others-CCCPS135a,3883,1081,0.27839299510687615,2,0,0,1.0,26.14749943,91.72800489
2016-10-04 08:25:00,Others-CCCPS135a,3883,1467,0.3778006695853721,3,0,0,0.5,26.14749943,91.72800489
2016-10-04 08:59:00,Others-CCCPS135a,3883,2007,0.516868400721092,2,0,0,1.0,26.14749943,91.72800489
2016-10-04 09:32:00,Others-CCCPS135a,3883,2502,0.6443471542621684,3,0,0,0.5,26.14749943,91.72800489
2016-10-04 09:59:00,Others-CCCPS135a,3883,2802,0.7216070048931239,3,0,0,1.5,26.14749943,91.72800489
2016-10-04 10:26:00,Others-CCCPS135a,3883,3035,0.7816121555498327,5,0,0,1.0,26.14749943,91.72800489
2016-10-04 10:59:00,Others-CCCPS135a,3883,3169,0.816121555498326,6,1,0,1.0,26.14749943,91.72800489
2016-10-04 11:25:00,Others-CCCPS135a,3883,3221,0.829513262941025,7,1,0,1.5,26.14749943,91.72800489
2016-10-04 11:59:00,Others-CCCPS135a,3883,3248,0.836466649497811,7,1,0,0.5,26.14749943,91.72800489
2016-10-04 12:29:00,Others-CCCPS135a,3883,3251,0.8372392480041205,11,2,0,1.0,26.14749943,91.72800489
2016-10-04 13:02:00,Others-CCCPS135a,3883,3232,0.8323461241308266,10,2,0,1.0,26.14749943,91.72800489
2016-10-04 13:29:00,Others-CCCPS135a,3883,3184,0.8199845480298739,10,2,0,0.5,26.14749943,91.72800489
2016-10-04 14:02:00,Others-CCCPS135a,3883,3145,0.8099407674478496,5,1,0,1.5,26.14749943,91.72800489
2016-10-04 14:29:00,Others-CCCPS135a,3883,3113,0.8016997167138811,5,1,0,0.5,26.14749943,91.72800489
2016-10-04 14:57:00,Others-CCCPS135a,3883,3011,0.7754313674993562,6,1,0,1.0,26.14749943,91.72800489
2016-10-04 15:30:00,Others-CCCPS135a,3883,2839,0.731135719804275,4,0,0,1.0,26.14749943,91.72800489
2016-10-04 16:04:00,Others-CCCPS135a,3883,2656,0.6840072109193922,2,0,0,0.5,26.14749943,91.72800489
2016-10-04 16:31:00,Others-CCCPS135a,3883,2359,0.6075199587947463,3,0,0,1.0,26.14749943,91.72800489
2016-10-05 07:57:00,Others-CCCPS135a,3883,1104,0.28431625032191604,3,0,0,1.0,26.14749943,91.72800489
2016-10-05 08:30:00,Others-CCCPS135a,3883,1599,0.41179500386299256,2,0,0,1.0,26.14749943,91.72800489
2016-10-05 09:04:00,Others-CCCPS135a,3883,2142,0.5516353335050219,3,0,0,1.0,26.14749943,91.72800489
2016-10-05 09:30:00,Others-CCCPS135a,3883,2552,0.6572237960339944,3,0,0,1.0,26.14749943,91.72800489
2016-10-05 10:04:00,Others-CCCPS135a,3883,2957,0.7615245943857842,4,0,0,1.0,26.14749943,91.72800489
2016-10-05 10:30:00,Others-CCCPS135a,3883,3117,0.8027298480556271,5,1,0,1.0,26.14749943,91.72800489
2016-10-05 11:04:00,Others-CCCPS135a,3883,3177,0.8181818181818182,10,2,0,1.0,26.14749943,91.72800489
2016-10-05 11:30:00,Others-CCCPS135a,3883,3194,0.822559876384239,6,1,0,1.0,26.14749943,91.72800489
2016-10-05 12:04:00,Others-CCCPS135a,3883,3213,0.8274530002575329,10,2,0,0.5,26.14749943,91.72800489
2016-10-05 12:30:00,Others-CCCPS135a,3883,3190,0.8215297450424929,11,2,0,0.5,26.14749943,91.72800489
2016-10-05 12:57:00,Others-CCCPS135a,3883,3145,0.8099407674478496,11,2,0,0.5,26.14749943,91.72800489
2016-10-05 13:30:00,Others-CCCPS135a,3883,3146,0.8101983002832861,7,1,0,0.5,26.14749943,91.72800489
2016-10-05 13:57:00,Others-CCCPS135a,3883,3140,0.808653103270667,7,1,0,1.0,26.14749943,91.72800489
2016-10-05 14:30:00,Others-CCCPS135a,3883,3072,0.7911408704609838,5,1,0,0.5,26.14749943,91.72800489
2016-10-05 14:57:00,Others-CCCPS135a,3883,2963,0.7630697913984033,6,1,0,1.0,26.14749943,91.72800489
2016-10-05 15:30:00,Others-CCCPS135a,3883,2782,0.7164563481843935,3,0,0,1.0,26.14749943,91.72800489
2016-10-05 16:04:00,Others-CCCPS135a,3883,2571,0.6621169199072882,3,0,0,1.0,26.14749943,91.72800489
2016-10-05 16:30:00,Others-CCCPS135a,3883,2277,0.5864022662889519,2,0,0,0.5,26.14749943,91.72800489
2016-10-06 07:57:00,Others-CCCPS135a,3883,1117,0.2876641771825908,2,0,0,0.5,26.14749943,91.72800489
2016-10-06 08:30:00,Others-CCCPS135a,3883,1561,0.40200875611640485,2,0,0,1.0,26.14749943,91.72800489
2016-10-06 08:57:00,Others-CCCPS135a,3883,1974,0.5083698171516868,3,0,0,1.0,26.14749943,91.72800489
2016-10-06 09:30:00,Others-CCCPS135a,3883,2417,0.6224568632500643,3,0,0,0.5,26.14749943,91.72800489
2016-10-06 10:03:00,Others-CCCPS135a,3883,2702,0.6958537213494721,3,0,0,0.5,26.14749943,91.72800489
2016-10-06 10:30:00,Others-CCCPS135a,3883,2850,0.7339685809940767,5,1,0,1.0,26.14749943,91.72800489
2016-10-06 10:57:00,Others-CCCPS135a,3883,2957,0.7615245943857842,5,1,0,1.0,26.14749943,91.72800489
2016-10-06 11:30:00,Others-CCCPS135a,3883,3043,0.7836724182333248,7,1,0,1.0,26.14749943,91.72800489
2016-10-06 12:04:00,Others-CCCPS135a,3883,3117,0.8027298480556271,11,2,0,1.0,26.14749943,91.72800489
2016-10-06 12:30:00,Others-CCCPS135a,3883,3126,0.8050476435745557,11,2,0,1.0,26.14749943,91.72800489
2016-10-06 12:57:00,Others-CCCPS135a,3883,3137,0.8078805047643575,10,2,0,0.5,26.14749943,91.72800489
2016-10-06 13:30:00,Others-CCCPS135a,3883,3130,0.8060777749163018,9,2,0,0.5,26.14749943,91.72800489
2016-10-06 13:57:00,Others-CCCPS135a,3883,3134,0.8071079062580478,7,1,0,1.0,26.14749943,91.72800489
2016-10-06 14:30:00,Others-CCCPS135a,3883,3055,0.7867628122585629,6,1,0,0.5,26.14749943,91.72800489
2016-10-06 15:04:00,Others-CCCPS135a,3883,2921,0.7522534123100695,3,0,0,0.5,26.14749943,91.72800489
2016-10-06 15:31:00,Others-CCCPS135a,3883,2748,0.7077002317795519,3,0,0,0.5,26.14749943,91.72800489
2016-10-06 16:04:00,Others-CCCPS135a,3883,2542,0.6546484676796291,3,0,0,1.0,26.14749943,91.72800489
2016-10-06 16:30:00,Others-CCCPS135a,3883,2247,0.5786762812258563,2,0,0,1.0,26.14749943,91.72800489
2016-10-07 08:03:00,Others-CCCPS135a,3883,1040,0.2678341488539789,2,0,0,1.0,26.14749943,91.72800489
2016-10-07 08:30:00,Others-CCCPS135a,3883,1409,0.3628637651300541,3,0,0,0.5,26.14749943,91.72800489
2016-10-07 09:04:00,Others-CCCPS135a,3883,1881,0.48441926345609065,3,0,0,1.0,26.14749943,91.72800489
2016-10-07 09:30:00,Others-CCCPS135a,3883,2149,0.5534380633530775,3,0,0,0.5,26.14749943,91.72800489
2016-10-07 09:57:00,Others-CCCPS135a,3883,2371,0.6106103528199845,4,1,0,1.0,26.14749943,91.72800489
2016-10-07 10:30:00,Others-CCCPS135a,3883,2516,0.6479526139582796,7,2,0,0.5,26.14749943,91.72800489
2016-10-07 10:57:00,Others-CCCPS135a,3883,2591,0.6672675766160185,5,1,0,0.5,26.14749943,91.72800489
2016-10-07 11:30:00,Others-CCCPS135a,3883,2638,0.6793716198815349,7,1,0,1.0,26.14749943,91.72800489
2016-10-07 12:03:00,Others-CCCPS135a,3883,2659,0.6847798094257018,11,2,0,1.0,26.14749943,91.72800489
2016-10-07 12:30:00,Others-CCCPS135a,3883,2669,0.687355137780067,10,2,0,0.5,26.14749943,91.72800489
2016-10-07 13:04:00,Others-CCCPS135a,3883,2676,0.6891578676281226,10,2,0,0.5,26.14749943,91.72800489
2016-10-07 13:30:00,Others-CCCPS135a,3883,2623,0.6755086273499872,9,2,0,0.5,26.14749943,91.72800489
2016-10-07 14:03:00,Others-CCCPS135a,3883,2582,0.6649497810970899,5,1,0,1.0,26.14749943,91.72800489
2016-10-07 14:30:00,Others-CCCPS135a,3883,2498,0.6433170229204224,5,1,0,1.0,26.14749943,91.72800489
2016-10-07 15:04:00,Others-CCCPS135a,3883,2355,0.6064898274530003,3,0,0,1.0,26.14749943,91.72800489
2016-10-07 15:30:00,Others-CCCPS135a,3883,2254,0.580479011073912,3,0,0,0.5,26.14749943,91.72800489
2016-10-07 15:57:00,Others-CCCPS135a,3883,2123,0.546742209631728,3,0,0,1.0,26.14749943,91.72800489
2016-10-07 16:30:00,Others-CCCPS135a,3883,1830,0.47128508884882825,2,0,0,1.5,26.14749943,91.72800489
2016-10-08 07:57:00,Others-CCCPS135a,3883,524,0.1349472057687355,2,0,0,1.0,26.14749943,91.72800489
2016-10-08 08:30:00,Others-CCCPS135a,3883,577,0.14859644604687097,2,0,0,0.5,26.14749943,91.72800489
2016-10-08 08:57:00,Others-CCCPS135a,3883,662,0.17048673705897502,3,1,0,1.0,26.14749943,91.72800489
2016-10-08 09:30:00,Others-CCCPS135a,3883,763,0.19649755343806335,3,0,0,1.0,26.14749943,91.72800489
2016-10-08 10:04:00,Others-CCCPS135a,3883,907,0.23358228174092197,5,1,0,1.0,26.14749943,91.72800489
2016-10-08 10:30:00,Others-CCCPS135a,3883,1001,0.2577903682719547,5,1,0,1.0,26.14749943,91.72800489
2016-10-08 10:57:00,Others-CCCPS135a,3883,1069,0.2753026010816379,5,1,0,1.0,26.14749943,91.72800489
2016-10-08 11:30:00,Others-CCCPS135a,3883,1190,0.3064640741694566,6,1,0,1.0,26.14749943,91.72800489
2016-10-08 12:04:00,Others-CCCPS135a,3883,1313,0.33814061292814834,9,2,0,1.5,26.14749943,91.72800489
2016-10-08 12:30:00,Others-CCCPS135a,3883,1396,0.35951583826937933,7,1,0,1.0,26.14749943,91.72800489
2016-10-08 13:04:00,Others-CCCPS135a,3883,1479,0.38089106361061037,9,2,0,0.5,26.14749943,91.72800489
2016-10-08 13:30:00,Others-CCCPS135a,3883,1501,0.38655678599021376,9,2,0,1.0,26.14749943,91.72800489
2016-10-08 14:03:00,Others-CCCPS135a,3883,1551,0.39943342776203966,5,1,0,0.5,26.14749943,91.72800489
2016-10-08 14:30:00,Others-CCCPS135a,3883,1579,0.4066443471542622,5,1,0,1.0,26.14749943,91.72800489
2016-10-08 14:57:00,Others-CCCPS135a,3883,1600,0.41205253669842906,5,1,0,1.0,26.14749943,91.72800489
2016-10-08 15:30:00,Others-CCCPS135a,3883,1577,0.4061292814833891,3,0,0,1.5,26.14749943,91.72800489
2016-10-08 16:04:00,Others-CCCPS135a,3883,1464,0.37702807107906255,2,0,0,1.0,26.14749943,91.72800489
2016-10-08 16:30:00,Others-CCCPS135a,3883,1322,0.340458408447077,2,0,0,1.0,26.14749943,91.72800489
2016-10-09 08:04:00,Others-CCCPS135a,3883,561,0.14447592067988668,2,0,1,0.5,26.14749943,91.72800489
2016-10-09 08:30:00,Others-CCCPS135a,3883,530,0.13649240278135463,3,0,1,0.5,26.14749943,91.72800489
2016-10-09 09:04:00,Others-CCCPS135a,3883,543,0.13984032964202936,4,0,1,1.0,26.14749943,91.72800489
2016-10-09 09:30:00,Others-CCCPS135a,3883,575,0.14808138037599794,3,0,1,1.5,26.14749943,91.72800489
2016-10-09 09:57:00,Others-CCCPS135a,3883,595,0.1532320370847283,3,0,1,1.0,26.14749943,91.72800489
2016-10-09 10:30:00,Others-CCCPS135a,3883,626,0.16121555498326037,6,1,1,0.5,26.14749943,91.72800489
2016-10-09 11:04:00,Others-CCCPS135a,3883,673,0.1733195982487767,8,1,1,0.5,26.14749943,91.72800489
2016-10-09 11:30:00,Others-CCCPS135a,3883,727,0.1872263713623487,9,1,1,0.5,26.14749943,91.72800489
2016-10-09 11:57:00,Others-CCCPS135a,3883,787,0.20267834148853978,8,1,1,1.0,26.14749943,91.72800489
2016-10-09 12:30:00,Others-CCCPS135a,3883,850,0.21890291012104043,12,2,1,1.0,26.14749943,91.72800489
2016-10-09 13:04:00,Others-CCCPS135a,3883,875,0.22534123100695339,11,2,1,1.0,26.14749943,91.72800489
2016-10-09 13:30:00,Others-CCCPS135a,3883,883,0.22740149369044554,11,2,1,1.0,26.14749943,91.72800489
2016-10-09 14:03:00,Others-CCCPS135a,3883,908,0.2338398145763585,9,2,1,1.0,26.14749943,91.72800489
2016-10-09 14:30:00,Others-CCCPS135a,3883,930,0.23950553695596188,9,2,1,1.5,26.14749943,91.72800489
2016-10-09 15:04:00,Others-CCCPS135a,3883,889,0.22894669070306464,4,0,1,0.5,26.14749943,91.72800489
2016-10-09 15:30:00,Others-CCCPS135a,3883,833,0.2145248519186196,4,0,1,0.5,26.14749943,91.72800489
2016-10-09 16:03:00,Others-CCCPS135a,3883,761,0.19598248776719032,3,0,1,1.0,26.14749943,91.72800489
2016-10-09 16:30:00,Others-CCCPS135a,3883,676,0.17409219675508628,3,0,1,1.0,26.14749943,91.72800489
2016-10-10 08:04:00,Others-CCCPS135a,3883,1071,0.27581766675251096,3,1,0,1.0,26.14749943,91.72800489
2016-10-10 08:30:00,Others-CCCPS135a,3883,1424,0.36672675766160184,3,0,0,1.0,26.14749943,91.72800489
2016-10-10 09:04:00,Others-CCCPS135a,3883,1967,0.5065670873036312,3,0,0,0.5,26.14749943,91.72800489
2016-10-10 09:30:00,Others-CCCPS135a,3883,2358,0.6072624259593098,3,0,0,1.0,26.14749943,91.72800489
2016-10-10 10:03:00,Others-CCCPS135a,3883,2694,0.69379345866598,6,1,0,0.5,26.14749943,91.72800489
